,date,rank,country,ct,points,previousPoints,flag,delta
205,2019-11-28T00:00:00,205,Eritrea,ERI,856,856.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eri,0.0
206,2019-11-28T00:00:00,207,US Virgin Islands,VIR,844,856.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vir,-12.0
207,2019-11-28T00:00:00,208,British Virgin Islands,VGB,842,854.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vgb,-12.0
208,2019-11-28T00:00:00,209,San Marino,SMR,824,831.0,https://api.fifa.com/api/v1/picture/flags-sq-4/smr,-7.0
209,2019-11-28T00:00:00,210,Anguilla,AIA,821,831.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aia,-10.0
210,2018-09-20T00:00:00,1,France,FRA,1729,1726.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fra,3.0
211,2018-09-20T00:00:00,1,Belgium,BEL,1729,1723.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bel,6.0
212,2018-09-20T00:00:00,3,Brazil,BRA,1663,1657.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bra,6.0
213,2018-09-20T00:00:00,4,Croatia,CRO,1634,1643.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cro,-9.0
214,2018-09-20T00:00:00,5,Uruguay,URU,1632,1627.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uru,5.0
215,2018-09-20T00:00:00,6,England,ENG,1612,1615.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eng,-3.0
216,2018-09-20T00:00:00,7,Portugal,POR,1606,1599.0,https://api.fifa.com/api/v1/picture/flags-sq-4/por,7.0
217,2018-09-20T00:00:00,8,Switzerland,SUI,1598,1597.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sui,1.0
218,2018-09-20T00:00:00,9,Spain,ESP,1597,1580.0,https://api.fifa.com/api/v1/picture/flags-sq-4/esp,17.0
219,2018-09-20T00:00:00,10,Denmark,DEN,1581,1580.0,https://api.fifa.com/api/v1/picture/flags-sq-4/den,1.0
220,2018-09-20T00:00:00,11,Argentina,ARG,1575,1574.0,https://api.fifa.com/api/v1/picture/flags-sq-4/arg,1.0
221,2018-09-20T00:00:00,12,Chile,CHI,1568,1570.0,https://api.fifa.com/api/v1/picture/flags-sq-4/chi,-2.0
222,2018-09-20T00:00:00,12,Germany,GER,1568,1561.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ger,7.0
223,2018-09-20T00:00:00,14,Colombia,COL,1567,1563.0,https://api.fifa.com/api/v1/picture/flags-sq-4/col,4.0
224,2018-09-20T00:00:00,15,Sweden,SWE,1550,1565.0,https://api.fifa.com/api/v1/picture/flags-sq-4/swe,-15.0
225,2018-09-20T00:00:00,15,Mexico,MEX,1550,1560.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mex,-10.0
226,2018-09-20T00:00:00,17,Netherlands,NED,1540,1540.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ned,0.0
227,2018-09-20T00:00:00,18,Poland,POL,1537,1538.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pol,-1.0
228,2018-09-20T00:00:00,19,Wales,WAL,1536,1536.0,https://api.fifa.com/api/v1/picture/flags-sq-4/wal,0.0
229,2018-09-20T00:00:00,20,Italy,ITA,1526,1532.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ita,-6.0
230,2018-09-20T00:00:00,21,Peru,PER,1525,1535.0,https://api.fifa.com/api/v1/picture/flags-sq-4/per,-10.0
231,2018-09-20T00:00:00,22,USA,USA,1510,1508.0,https://api.fifa.com/api/v1/picture/flags-sq-4/usa,2.0
232,2018-09-20T00:00:00,23,Tunisia,TUN,1503,1498.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tun,5.0
233,2018-09-20T00:00:00,24,Austria,AUT,1499,1502.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aut,-3.0
234,2018-09-20T00:00:00,25,Senegal,SEN,1492,1498.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sen,-6.0
235,2018-09-20T00:00:00,26,Slovakia,SVK,1491,1493.0,https://api.fifa.com/api/v1/picture/flags-sq-4/svk,-2.0
236,2018-09-20T00:00:00,27,Romania,ROU,1489,1490.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rou,-1.0
237,2018-09-20T00:00:00,28,Northern Ireland,NIR,1487,1492.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nir,-5.0
238,2018-09-20T00:00:00,29,Ukraine,UKR,1483,1468.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ukr,15.0
239,2018-09-20T00:00:00,30,Republic of Ireland,IRL,1478,1484.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irl,-6.0
240,2018-09-20T00:00:00,31,Paraguay,PAR,1477,1477.0,https://api.fifa.com/api/v1/picture/flags-sq-4/par,0.0
241,2018-09-20T00:00:00,32,Venezuela,VEN,1476,1476.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ven,0.0
242,2018-09-20T00:00:00,33,IR Iran,IRN,1474,1471.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irn,3.0
243,2018-09-20T00:00:00,34,Bosnia and Herzegovina,BIH,1468,1452.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bih,16.0
244,2018-09-20T00:00:00,35,Serbia,SRB,1463,1459.0,https://api.fifa.com/api/v1/picture/flags-sq-4/srb,4.0
245,2018-09-20T00:00:00,36,Iceland,ISL,1461,1471.0,https://api.fifa.com/api/v1/picture/flags-sq-4/isl,-10.0
246,2018-09-20T00:00:00,37,Costa Rica,CRC,1460,1471.0,https://api.fifa.com/api/v1/picture/flags-sq-4/crc,-11.0
247,2018-09-20T00:00:00,38,Turkey,TUR,1456,1455.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tur,1.0
248,2018-09-20T00:00:00,39,Scotland,SCO,1448,1444.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sco,4.0
249,2018-09-20T00:00:00,40,Congo DR,COD,1447,1456.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cod,-9.0
250,2018-09-20T00:00:00,41,Montenegro,MNE,1444,1440.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mne,4.0
251,2018-09-20T00:00:00,42,Greece,GRE,1433,1436.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gre,-3.0
252,2018-09-20T00:00:00,43,Australia,AUS,1431,1431.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aus,0.0
253,2018-09-20T00:00:00,44,Bulgaria,BUL,1430,1416.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bul,14.0
254,2018-09-20T00:00:00,45,Morocco,MAR,1425,1418.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mar,7.0
255,2018-09-20T00:00:00,46,Russia,RUS,1423,1410.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rus,13.0
256,2018-09-20T00:00:00,47,Czech Republic,CZE,1418,1430.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cze,-12.0
257,2018-09-20T00:00:00,48,Nigeria,NGA,1415,1410.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nga,5.0
258,2018-09-20T00:00:00,49,Hungary,HUN,1409,1409.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hun,0.0
259,2018-09-20T00:00:00,50,Cameroon,CMR,1408,1416.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cmr,-8.0
260,2018-09-20T00:00:00,51,Ghana,GHA,1407,1424.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gha,-17.0
261,2018-09-20T00:00:00,52,Norway,NOR,1405,1406.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nor,-1.0
262,2018-09-20T00:00:00,53,Jamaica,JAM,1401,1400.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jam,1.0
263,2018-09-20T00:00:00,54,Japan,JPN,1398,1392.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jpn,6.0
264,2018-09-20T00:00:00,55,Korea Republic,KOR,1395,1387.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kor,8.0
265,2018-09-20T00:00:00,56,Burkina Faso,BFA,1391,1408.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bfa,-17.0
266,2018-09-20T00:00:00,57,Albania,ALB,1383,1384.0,https://api.fifa.com/api/v1/picture/flags-sq-4/alb,-1.0
267,2018-09-20T00:00:00,58,Ecuador,ECU,1378,1376.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ecu,2.0
268,2018-09-20T00:00:00,58,Finland,FIN,1378,1364.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fin,14.0
269,2018-09-20T00:00:00,58,Bolivia,BOL,1378,1378.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bol,0.0
270,2018-09-20T00:00:00,61,Slovenia,SVN,1376,1392.0,https://api.fifa.com/api/v1/picture/flags-sq-4/svn,-16.0
271,2018-09-20T00:00:00,62,Honduras,HON,1368,1368.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hon,0.0
272,2018-09-20T00:00:00,63,Mali,MLI,1365,1360.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mli,5.0
273,2018-09-20T00:00:00,64,Egypt,EGY,1364,1355.0,https://api.fifa.com/api/v1/picture/flags-sq-4/egy,9.0
274,2018-09-20T00:00:00,65,Guinea,GUI,1353,1344.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gui,9.0
275,2018-09-20T00:00:00,66,Côte d'Ivoire,CIV,1351,1344.0,https://api.fifa.com/api/v1/picture/flags-sq-4/civ,7.0
276,2018-09-20T00:00:00,67,Cape Verde Islands,CPV,1350,1356.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cpv,-6.0
277,2018-09-20T00:00:00,68,FYR Macedonia,MKD,1344,1336.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mkd,8.0
278,2018-09-20T00:00:00,69,Algeria,ALG,1343,1351.0,https://api.fifa.com/api/v1/picture/flags-sq-4/alg,-8.0
279,2018-09-20T00:00:00,70,Panama,PAN,1339,1343.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pan,-4.0
280,2018-09-20T00:00:00,71,Saudi Arabia,KSA,1337,1336.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ksa,1.0
281,2018-09-20T00:00:00,72,El Salvador,SLV,1332,1332.0,https://api.fifa.com/api/v1/picture/flags-sq-4/slv,0.0
282,2018-09-20T00:00:00,73,South Africa,RSA,1325,1327.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rsa,-2.0
283,2018-09-20T00:00:00,74,Syria,SYR,1322,1328.0,https://api.fifa.com/api/v1/picture/flags-sq-4/syr,-6.0
284,2018-09-20T00:00:00,75,Zambia,ZAM,1316,1315.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zam,1.0
285,2018-09-20T00:00:00,76,China PR,CHN,1313,1320.0,https://api.fifa.com/api/v1/picture/flags-sq-4/chn,-7.0
286,2018-09-20T00:00:00,77,Lebanon,LIB,1308,1304.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lib,4.0
287,2018-09-20T00:00:00,77,United Arab Emirates,UAE,1308,1312.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uae,-4.0
288,2018-09-20T00:00:00,79,Canada,CAN,1307,1304.0,https://api.fifa.com/api/v1/picture/flags-sq-4/can,3.0
289,2018-09-20T00:00:00,80,Belarus,BLR,1304,1306.0,https://api.fifa.com/api/v1/picture/flags-sq-4/blr,-2.0
290,2018-09-20T00:00:00,81,Curacao,CUW,1303,1300.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cuw,3.0
291,2018-09-20T00:00:00,82,Luxembourg,LUX,1292,1286.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lux,6.0
292,2018-09-20T00:00:00,83,Uganda,UGA,1291,1296.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uga,-5.0
293,2018-09-20T00:00:00,84,Congo,CGO,1289,1292.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cgo,-3.0
294,2018-09-20T00:00:00,85,Oman,OMA,1287,1288.0,https://api.fifa.com/api/v1/picture/flags-sq-4/oma,-1.0
295,2018-09-20T00:00:00,86,Cyprus,CYP,1283,1280.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cyp,3.0
296,2018-09-20T00:00:00,87,Gabon,GAB,1274,1284.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gab,-10.0
297,2018-09-20T00:00:00,88,Benin,BEN,1273,1276.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ben,-3.0
298,2018-09-20T00:00:00,89,Iraq,IRQ,1272,1274.0,https://api.fifa.com/api/v1/picture/flags-sq-4/irq,-2.0
299,2018-09-20T00:00:00,90,Trinidad and Tobago,TRI,1269,1264.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tri,5.0
300,2018-09-20T00:00:00,91,Kyrgyz Republic,KGZ,1265,1260.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kgz,5.0
301,2018-09-20T00:00:00,92,Faroe Islands,FRO,1261,1268.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fro,-7.0
302,2018-09-20T00:00:00,93,Georgia,GEO,1254,1242.0,https://api.fifa.com/api/v1/picture/flags-sq-4/geo,12.0
303,2018-09-20T00:00:00,94,Qatar,QAT,1247,1236.0,https://api.fifa.com/api/v1/picture/flags-sq-4/qat,11.0
304,2018-09-20T00:00:00,94,Israel,ISR,1247,1256.0,https://api.fifa.com/api/v1/picture/flags-sq-4/isr,-9.0
305,2018-09-20T00:00:00,96,Uzbekistan,UZB,1245,1247.0,https://api.fifa.com/api/v1/picture/flags-sq-4/uzb,-2.0
306,2018-09-20T00:00:00,97,India,IND,1244,1242.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ind,2.0
307,2018-09-20T00:00:00,98,Estonia,EST,1240,1250.0,https://api.fifa.com/api/v1/picture/flags-sq-4/est,-10.0
308,2018-09-20T00:00:00,99,Libya,LBY,1226,1224.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lby,2.0
309,2018-09-20T00:00:00,100,Palestine,PLE,1225,1230.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ple,-5.0
310,2018-09-20T00:00:00,100,Armenia,ARM,1225,1227.0,https://api.fifa.com/api/v1/picture/flags-sq-4/arm,-2.0
311,2018-09-20T00:00:00,102,Vietnam,VIE,1220,1220.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vie,0.0
312,2018-09-20T00:00:00,103,Mauritania,MTN,1217,1200.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mtn,17.0
313,2018-09-20T00:00:00,104,Haiti,HAI,1212,1212.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hai,0.0
314,2018-09-20T00:00:00,105,Niger,NIG,1207,1216.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nig,-9.0
315,2018-09-20T00:00:00,106,Madagascar,MAD,1205,1199.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mad,6.0
316,2018-09-20T00:00:00,107,Kenya,KEN,1204,1182.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ken,22.0
317,2018-09-20T00:00:00,108,Azerbaijan,AZE,1202,1207.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aze,-5.0
318,2018-09-20T00:00:00,109,Korea DPR,PRK,1196,1196.0,https://api.fifa.com/api/v1/picture/flags-sq-4/prk,0.0
319,2018-09-20T00:00:00,110,Jordan,JOR,1189,1192.0,https://api.fifa.com/api/v1/picture/flags-sq-4/jor,-3.0
320,2018-09-20T00:00:00,111,Central African Republic,CTA,1187,1196.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cta,-9.0
321,2018-09-20T00:00:00,112,Bahrain,BHR,1181,1180.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bhr,1.0
322,2018-09-20T00:00:00,113,Mozambique,MOZ,1175,1176.0,https://api.fifa.com/api/v1/picture/flags-sq-4/moz,-1.0
323,2018-09-20T00:00:00,114,Sierra Leone,SLE,1172,1188.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sle,-16.0
324,2018-09-20T00:00:00,114,Philippines,PHI,1172,1172.0,https://api.fifa.com/api/v1/picture/flags-sq-4/phi,0.0
325,2018-09-20T00:00:00,116,Namibia,NAM,1170,1166.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nam,4.0
326,2018-09-20T00:00:00,117,Zimbabwe,ZIM,1167,1164.0,https://api.fifa.com/api/v1/picture/flags-sq-4/zim,3.0
327,2018-09-20T00:00:00,118,Kazakhstan,KAZ,1160,1167.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kaz,-7.0
328,2018-09-20T00:00:00,119,New Zealand,NZL,1157,1157.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nzl,0.0
329,2018-09-20T00:00:00,120,Tajikistan,TJK,1156,1156.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tjk,0.0
330,2018-09-20T00:00:00,121,Guinea-Bissau,GNB,1149,1148.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gnb,1.0
331,2018-09-20T00:00:00,122,Thailand,THA,1144,1144.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tha,0.0
332,2018-09-20T00:00:00,123,Togo,TOG,1139,1136.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tog,3.0
333,2018-09-20T00:00:00,123,Chinese Taipei,TPE,1139,1135.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tpe,4.0
334,2018-09-20T00:00:00,125,Malawi,MWI,1129,1140.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mwi,-11.0
335,2018-09-20T00:00:00,126,Lithuania,LTU,1123,1130.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ltu,-7.0
336,2018-09-20T00:00:00,127,Antigua and Barbuda,ATG,1122,1132.0,https://api.fifa.com/api/v1/picture/flags-sq-4/atg,-10.0
337,2018-09-20T00:00:00,128,Andorra,AND,1121,1120.0,https://api.fifa.com/api/v1/picture/flags-sq-4/and,1.0
338,2018-09-20T00:00:00,128,Nicaragua,NCA,1121,1116.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nca,5.0
339,2018-09-20T00:00:00,130,Turkmenistan,TKM,1120,1120.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tkm,0.0
340,2018-09-20T00:00:00,131,Latvia,LVA,1116,1122.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lva,-6.0
341,2018-09-20T00:00:00,132,Sudan,SDN,1114,1128.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sdn,-14.0
342,2018-09-20T00:00:00,133,Yemen,YEM,1112,1112.0,https://api.fifa.com/api/v1/picture/flags-sq-4/yem,0.0
343,2018-09-20T00:00:00,134,St. Kitts and Nevis,SKN,1109,1104.0,https://api.fifa.com/api/v1/picture/flags-sq-4/skn,5.0
344,2018-09-20T00:00:00,135,Angola,ANG,1108,1096.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ang,12.0
345,2018-09-20T00:00:00,136,Swaziland,SWZ,1101,1105.0,https://api.fifa.com/api/v1/picture/flags-sq-4/swz,-4.0
346,2018-09-20T00:00:00,137,Rwanda,RWA,1093,1100.0,https://api.fifa.com/api/v1/picture/flags-sq-4/rwa,-7.0
347,2018-09-20T00:00:00,138,Myanmar,MYA,1092,1092.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mya,0.0
348,2018-09-20T00:00:00,138,Kosovo,KVX,1092,1080.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kvx,12.0
349,2018-09-20T00:00:00,140,Tanzania,TAN,1089,1084.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tan,5.0
350,2018-09-20T00:00:00,141,Equatorial Guinea,EQG,1086,1072.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eqg,14.0
351,2018-09-20T00:00:00,142,Botswana,BOT,1077,1089.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bot,-12.0
352,2018-09-20T00:00:00,143,Hong Kong,HKG,1076,1076.0,https://api.fifa.com/api/v1/picture/flags-sq-4/hkg,0.0
353,2018-09-20T00:00:00,144,Solomon Islands,SOL,1073,1072.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sol,1.0
354,2018-09-20T00:00:00,145,Lesotho,LES,1070,1064.0,https://api.fifa.com/api/v1/picture/flags-sq-4/les,6.0
355,2018-09-20T00:00:00,146,Afghanistan,AFG,1068,1068.0,https://api.fifa.com/api/v1/picture/flags-sq-4/afg,0.0
356,2018-09-20T00:00:00,147,Guatemala,GUA,1064,1064.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gua,0.0
357,2018-09-20T00:00:00,148,Burundi,BDI,1061,1056.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bdi,5.0
358,2018-09-20T00:00:00,149,Ethiopia,ETH,1060,1044.0,https://api.fifa.com/api/v1/picture/flags-sq-4/eth,16.0
359,2018-09-20T00:00:00,149,Comoros,COM,1060,1052.0,https://api.fifa.com/api/v1/picture/flags-sq-4/com,8.0
360,2018-09-20T00:00:00,151,Maldives,MDV,1049,1048.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mdv,1.0
361,2018-09-20T00:00:00,152,Dominican Republic,DOM,1040,1040.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dom,0.0
362,2018-09-20T00:00:00,153,Suriname,SUR,1035,1036.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sur,-1.0
363,2018-09-20T00:00:00,154,New Caledonia,NCL,1032,1032.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ncl,0.0
364,2018-09-20T00:00:00,155,Liberia,LBR,1023,1016.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lbr,7.0
365,2018-09-20T00:00:00,156,Mauritius,MRI,1022,1028.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mri,-6.0
366,2018-09-20T00:00:00,157,Tahiti,TAH,1020,1020.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tah,0.0
367,2018-09-20T00:00:00,158,South Sudan,SSD,1019,1024.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ssd,-5.0
368,2018-09-20T00:00:00,159,Kuwait,KUW,1014,1012.0,https://api.fifa.com/api/v1/picture/flags-sq-4/kuw,2.0
369,2018-09-20T00:00:00,160,Nepal,NEP,1004,1004.0,https://api.fifa.com/api/v1/picture/flags-sq-4/nep,0.0
370,2018-09-20T00:00:00,160,Belize,BLZ,1004,999.0,https://api.fifa.com/api/v1/picture/flags-sq-4/blz,5.0
371,2018-09-20T00:00:00,162,Barbados,BRB,1003,1005.0,https://api.fifa.com/api/v1/picture/flags-sq-4/brb,-2.0
372,2018-09-20T00:00:00,163,Vanuatu,VAN,1000,1000.0,https://api.fifa.com/api/v1/picture/flags-sq-4/van,0.0
373,2018-09-20T00:00:00,164,Indonesia,IDN,997,992.0,https://api.fifa.com/api/v1/picture/flags-sq-4/idn,5.0
374,2018-09-20T00:00:00,165,Papua New Guinea,PNG,984,984.0,https://api.fifa.com/api/v1/picture/flags-sq-4/png,0.0
375,2018-09-20T00:00:00,166,St. Lucia,LCA,982,972.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lca,10.0
376,2018-09-20T00:00:00,166,Singapore,SIN,982,976.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sin,6.0
377,2018-09-20T00:00:00,168,Fiji,FIJ,981,985.0,https://api.fifa.com/api/v1/picture/flags-sq-4/fij,-4.0
378,2018-09-20T00:00:00,169,Cambodia,CAM,979,984.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cam,-5.0
379,2018-09-20T00:00:00,170,Grenada,GRN,976,980.0,https://api.fifa.com/api/v1/picture/flags-sq-4/grn,-4.0
380,2018-09-20T00:00:00,171,Malaysia,MAS,972,971.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mas,1.0
381,2018-09-20T00:00:00,171,Gambia,GAM,972,964.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gam,8.0
382,2018-09-20T00:00:00,173,Moldova,MDA,958,957.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mda,1.0
383,2018-09-20T00:00:00,174,Chad,CHA,956,956.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cha,0.0
384,2018-09-20T00:00:00,175,St. Vincent / Grenadines,VIN,955,960.0,https://api.fifa.com/api/v1/picture/flags-sq-4/vin,-5.0
385,2018-09-20T00:00:00,175,Puerto Rico,PUR,955,960.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pur,-5.0
386,2018-09-20T00:00:00,177,Dominica,DMA,953,952.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dma,1.0
387,2018-09-20T00:00:00,178,Liechtenstein,LIE,947,944.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lie,3.0
388,2018-09-20T00:00:00,179,Cuba,CUB,946,940.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cub,6.0
389,2018-09-20T00:00:00,179,Laos,LAO,946,948.0,https://api.fifa.com/api/v1/picture/flags-sq-4/lao,-2.0
390,2018-09-20T00:00:00,181,Bermuda,BER,940,948.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ber,-8.0
391,2018-09-20T00:00:00,182,Guyana,GUY,937,936.0,https://api.fifa.com/api/v1/picture/flags-sq-4/guy,1.0
392,2018-09-20T00:00:00,183,Malta,MLT,928,928.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mlt,0.0
393,2018-09-20T00:00:00,184,Macau,MAC,925,924.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mac,1.0
394,2018-09-20T00:00:00,185,Aruba,ARU,924,916.0,https://api.fifa.com/api/v1/picture/flags-sq-4/aru,8.0
395,2018-09-20T00:00:00,186,Mongolia,MNG,922,920.0,https://api.fifa.com/api/v1/picture/flags-sq-4/mng,2.0
396,2018-09-20T00:00:00,187,Sao Tome e Principe,STP,920,920.0,https://api.fifa.com/api/v1/picture/flags-sq-4/stp,0.0
397,2018-09-20T00:00:00,188,Bhutan,BHU,917,932.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bhu,-15.0
398,2018-09-20T00:00:00,189,Seychelles,SEY,913,916.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sey,-3.0
399,2018-09-20T00:00:00,190,Timor-Leste,TLS,909,912.0,https://api.fifa.com/api/v1/picture/flags-sq-4/tls,-3.0
400,2018-09-20T00:00:00,191,American Samoa,ASA,908,908.0,https://api.fifa.com/api/v1/picture/flags-sq-4/asa,0.0
401,2018-09-20T00:00:00,191,Cook Islands,COK,908,908.0,https://api.fifa.com/api/v1/picture/flags-sq-4/cok,0.0
402,2018-09-20T00:00:00,193,Bangladesh,BAN,907,904.0,https://api.fifa.com/api/v1/picture/flags-sq-4/ban,3.0
403,2018-09-20T00:00:00,193,Guam,GUM,907,912.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gum,-5.0
404,2018-09-20T00:00:00,195,Brunei Darussalam,BRU,903,900.0,https://api.fifa.com/api/v1/picture/flags-sq-4/bru,3.0
405,2018-09-20T00:00:00,196,Samoa,SAM,896,896.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sam,0.0
406,2018-09-20T00:00:00,196,Djibouti,DJI,896,896.0,https://api.fifa.com/api/v1/picture/flags-sq-4/dji,0.0
407,2018-09-20T00:00:00,198,Gibraltar,GIB,891,900.0,https://api.fifa.com/api/v1/picture/flags-sq-4/gib,-9.0
408,2018-09-20T00:00:00,199,Pakistan,PAK,890,884.0,https://api.fifa.com/api/v1/picture/flags-sq-4/pak,6.0
409,2018-09-20T00:00:00,199,Sri Lanka,SRI,890,888.0,https://api.fifa.com/api/v1/picture/flags-sq-4/sri,2.0
